ft,bt,transmission,price,Seats,Mileage,city
Petrol,Hatchback,Manual,0.55,5,18.2,jaipur
Petrol,Hatchback,Manual,1.3,5,21.1,jaipur
Petrol,SUV,Manual,6.5,5,18.75,jaipur
Petrol,Hatchback,Manual,2.5,5,25.17,jaipur
Petrol,Hatchback,Manual,1.1,5,19.0,jaipur
Petrol,SUV,Manual,7.3,5,20.0,jaipur
Petrol,Hatchback,Manual,3.3,5,22.05,jaipur
Petrol,Sedan,Manual,6.0,5,21.21,jaipur
Petrol,MUV,Manual,6.0,7,20.0,jaipur
Petrol,MUV,Manual,6.0,7,20.0,jaipur
Petrol,Hatchback,Manual,1.0,5,17.3,jaipur
Petrol,Hatchback,Manual,3.35,5,18.6,jaipur
Diesel,SUV,Manual,11.0,7,17.29,jaipur
Petrol,SUV,Automatic,4.0,5,16.5,jaipur
Petrol,Hatchback,Manual,3.0,5,17.0,jaipur
Petrol,Hatchback,Manual,1.8,5,17.92,jaipur
Diesel,SUV,Manual,11.0,5,20.0,jaipur
Petrol,SUV,Manual,9.0,5,15.81,jaipur
Petrol,Hatchback,Manual,2.3,5,17.0,jaipur
Diesel,Hatchback,Manual,1.5,5,20.0,jaipur
Petrol,Hatchback,Automatic,4.0,5,23.1,jaipur
Petrol,Hatchback,Manual,7.0,5,19.3,jaipur
Diesel,SUV,Manual,6.0,5,23.0,jaipur
Petrol,SUV,Manual,7.45,5,17.03,jaipur
Diesel,Hatchback,Manual,1.5,5,20.0,jaipur
Diesel,Hatchback,Manual,1.5,5,20.0,jaipur
Diesel,SUV,Manual,11.66,5,20.8,jaipur
Petrol,Hatchback,Manual,5.0,5,21.79,jaipur
Petrol,Hatchback,Automatic,3.5,5,23.95,jaipur
Diesel,SUV,Manual,6.0,5,21.5,jaipur
Petrol,Hatchback,Manual,2.25,5,20.63,jaipur
Diesel,SUV,Manual,10.0,7,16.0,jaipur
Diesel,Sedan,Manual,1.9,5,19.3,jaipur
Diesel,SUV,Manual,9.5,7,17.29,jaipur
Petrol,Hatchback,Manual,1.5,5,19.0,jaipur
Petrol,Hatchback,Manual,1.85,5,19.7,jaipur
Petrol,Hatchback,Manual,0.5,4,16.1,jaipur
Diesel,Hatchback,Manual,1.5,5,25.44,jaipur
Petrol,Sedan,Manual,8.0,5,18.6,jaipur
Diesel,SUV,Manual,4.5,6,16.55,jaipur
Diesel,Sedan,Manual,4.3,5,25.8,jaipur
Petrol,Sedan,Manual,2.25,5,17.5,jaipur
Petrol,Hatchback,Manual,0.7,5,19.7,jaipur
Petrol,Hatchback,Manual,1.75,5,20.36,jaipur
Petrol,Sedan,Manual,1.0,5,13.2,jaipur
Diesel,MUV,Manual,6.0,7,24.52,jaipur
Petrol,Sedan,Manual,2.0,5,17.5,jaipur
Diesel,SUV,Manual,16.0,7,15.4,jaipur
Petrol,Hatchback,Manual,1.0,5,17.8,jaipur
Petrol,SUV,Manual,12.0,5,16.82,jaipur
Petrol,SUV,Manual,10.7,5,16.82,jaipur
Petrol,Hatchback,Manual,2.48,5,21.1,jaipur
Petrol,Hatchback,Manual,4.0,5,22.05,jaipur
Petrol,Hatchback,Manual,1.25,5,19.7,jaipur
Diesel,Hatchback,Manual,4.0,5,27.3,jaipur
Diesel,Sedan,Automatic,9.0,5,21.0,jaipur
Petrol,Hatchback,Manual,3.1,5,22.05,jaipur
Petrol,Sedan,Manual,3.5,5,19.1,jaipur
Diesel,SUV,Manual,13.0,5,17.1,jaipur
Petrol,SUV,Manual,8.5,5,16.5,jaipur
Petrol,Hatchback,Manual,0.9,5,18.0,jaipur
Diesel,SUV,Manual,5.0,7,15.1,jaipur
Petrol,SUV,Manual,9.5,5,16.5,jaipur
Diesel,SUV,Manual,12.14,5,17.1,jaipur
Petrol,Sedan,Manual,6.7,5,20.5,jaipur
Petrol,Hatchback,Manual,0.5,4,16.1,jaipur
Diesel,SUV,Manual,8.5,5,24.3,jaipur
Petrol,Hatchback,Manual,3.0,5,25.17,jaipur
Petrol,Hatchback,Manual,3.3,5,22.05,jaipur
Diesel,SUV,Manual,7.5,5,24.3,jaipur
Petrol,Sedan,Manual,0.7,5,13.2,jaipur
Petrol,Hatchback,Manual,0.8,5,18.9,jaipur
Petrol,Hatchback,Manual,1.25,5,18.9,jaipur
Diesel,Sedan,Manual,2.5,5,19.3,jaipur
Petrol,Hatchback,Manual,3.7,5,24.7,jaipur
Diesel,SUV,Manual,3.25,5,19.01,jaipur
Petrol,Hatchback,Manual,0.45,4,16.1,jaipur
Diesel,SUV,Manual,1.7,7,13.93,jaipur
Diesel,SUV,Manual,8.0,7,16.5,jaipur
Diesel,Hatchback,Manual,1.22,5,25.44,jaipur
Petrol,Hatchback,Manual,1.5,5,20.36,jaipur
Petrol,Hatchback,Manual,3.25,5,22.05,jaipur
Petrol,Hatchback,Manual,0.5,4,16.1,jaipur
Petrol,SUV,Manual,11.0,5,18.0,jaipur
Petrol,Hatchback,Manual,1.25,5,18.9,jaipur
Petrol,SUV,Manual,8.0,5,17.0,jaipur
Petrol,MUV,Manual,7.8,7,20.0,jaipur
Petrol,Sedan,Manual,2.25,5,17.0,jaipur
Petrol,SUV,Automatic,9.5,5,17.05,jaipur
Diesel,Hatchback,Manual,3.8,5,25.2,jaipur
Petrol,Hatchback,Manual,0.9,5,18.2,jaipur
Petrol,Hatchback,Manual,4.25,5,22.05,jaipur
Petrol,SUV,Manual,14.5,5,16.8,jaipur
Petrol,Hatchback,Manual,5.9,5,21.4,jaipur
Petrol,Hatchback,Manual,5.9,5,21.4,jaipur
Petrol,Hatchback,Manual,2.8,5,24.7,jaipur
Petrol,Hatchback,Manual,2.5,5,23.1,jaipur
Diesel,SUV,Manual,5.0,7,15.1,jaipur
Diesel,SUV,Manual,5.0,5,25.1,jaipur
Petrol,Hatchback,Manual,1.42,4,25.4,jaipur
Petrol,SUV,Manual,3.0,6,18.15,jaipur
Petrol,Hatchback,Manual,6.5,5,22.38,jaipur
Petrol,Hatchback,Manual,1.5,5,16.1,jaipur
Petrol,Sedan,Manual,5.0,5,20.3,jaipur
Petrol,Hatchback,Automatic,1.5,5,16.98,jaipur
Diesel,Sedan,Manual,1.61,5,23.57,jaipur
Petrol,SUV,Manual,10.0,5,16.5,jaipur
Petrol,Hatchback,Manual,5.2,5,20.09,jaipur
Diesel,SUV,Manual,7.25,7,18.49,jaipur
Petrol,MUV,Manual,7.5,7,20.0,jaipur
Petrol,Hatchback,Manual,2.5,5,20.92,jaipur
Diesel,SUV,Manual,3.5,5,19.01,jaipur
Petrol,Hatchback,Manual,1.5,5,19.7,jaipur
Diesel,Sedan,Manual,4.6,5,26.59,jaipur
Petrol,Hatchback,Manual,0.4,4,16.1,jaipur
Diesel,Sedan,Manual,4.25,5,22.1,jaipur
Petrol,Hatchback,Manual,1.0,5,18.9,jaipur
Petrol,Hatchback,Manual,6.5,5,21.1,jaipur
Diesel,MUV,Manual,7.5,7,24.52,jaipur
Petrol,Hatchback,Manual,4.56,5,22.05,jaipur
Diesel,SUV,Manual,3.5,5,19.01,jaipur
Diesel,Sedan,Manual,3.75,5,26.59,jaipur
Diesel,SUV,Manual,3.05,9,15.96,jaipur
Diesel,Sedan,Manual,4.0,5,22.32,jaipur
Diesel,Sedan,Manual,4.0,5,25.8,jaipur
Petrol,Hatchback,Manual,2.3,5,21.1,jaipur
Petrol,Hatchback,Manual,7.25,5,19.33,jaipur
Diesel,MUV,Manual,4.25,7,12.8,jaipur
Petrol,Sedan,Manual,4.5,5,15.04,jaipur
Diesel,Hatchback,Manual,3.0,5,23.08,jaipur
Petrol,Hatchback,Manual,1.6,5,18.6,jaipur
Petrol,Hatchback,Manual,6.4,5,22.38,jaipur
Petrol,Sedan,Manual,6.75,5,20.5,jaipur
Diesel,SUV,Manual,3.0,5,20.45,jaipur
Petrol,Hatchback,Manual,2.5,5,22.74,jaipur
Diesel,Sedan,Manual,4.5,5,22.95,jaipur
Petrol,Hatchback,Manual,2.6,5,21.1,jaipur
Petrol,Hatchback,Manual,8.5,5,21.0,jaipur
Diesel,SUV,Manual,4.5,5,22.7,jaipur
Diesel,Sedan,Manual,3.8,5,17.3,jaipur
Diesel,Sedan,Manual,4.5,5,26.0,jaipur
Petrol,Hatchback,Manual,3.0,5,25.17,jaipur
Diesel,Hatchback,Manual,2.25,5,18.0,jaipur
Petrol,Hatchback,Manual,1.5,5,19.7,jaipur
Petrol,Hatchback,Manual,2.0,5,20.36,jaipur
Petrol,Hatchback,Manual,0.4,5,17.3,jaipur
Petrol,Hatchback,Manual,4.0,5,20.51,jaipur
Petrol,Hatchback,Automatic,3.5,5,20.51,jaipur
Petrol,Hatchback,Manual,2.5,5,21.1,jaipur
Petrol,Sedan,Manual,3.5,5,17.6,jaipur
Petrol,Hatchback,Manual,3.0,5,18.9,jaipur
Diesel,Hatchback,Manual,2.0,5,20.0,jaipur
Diesel,Hatchback,Manual,3.0,5,21.1,jaipur
Diesel,Hatchback,Manual,3.0,5,23.2,jaipur
Petrol,Hatchback,Manual,2.5,5,22.74,jaipur
Petrol,Hatchback,Manual,3.0,5,20.71,jaipur
Petrol,SUV,Manual,10.0,5,18.27,jaipur
Petrol,Hatchback,Manual,2.0,5,19.49,jaipur
Petrol,Sedan,Automatic,3.5,5,16.8,jaipur
Petrol,Hatchback,Manual,1.0,5,19.0,jaipur
Diesel,Sedan,Manual,5.0,5,26.0,jaipur
Diesel,Sedan,Automatic,7.0,5,28.4,jaipur
Petrol,Sedan,Automatic,8.0,5,18.3,jaipur
Petrol,Hatchback,Manual,6.75,5,18.53,jaipur
Diesel,MUV,Manual,11.0,7,25.47,jaipur
Diesel,SUV,Manual,3.5,7,17.21,jaipur
Diesel,Sedan,Manual,5.0,5,26.0,jaipur
Diesel,SUV,Manual,5.0,7,15.96,jaipur
Petrol,Hatchback,Manual,3.2,5,24.7,jaipur
Diesel,Sedan,Manual,4.2,5,20.54,jaipur
Diesel,Sedan,Manual,3.25,5,25.8,jaipur
Petrol,SUV,Manual,9.5,5,17.03,jaipur
Petrol,SUV,Manual,9.5,5,17.03,jaipur
Petrol,Hatchback,Manual,3.0,5,22.7,jaipur
Diesel,Hatchback,Manual,4.0,5,24.0,jaipur
Petrol,Hatchback,Manual,3.5,5,20.36,jaipur
Diesel,MUV,Manual,2.8,7,13.6,jaipur
Petrol,Sedan,Automatic,5.0,5,13.7,jaipur
Petrol,Sedan,Automatic,5.0,5,13.7,jaipur
Petrol,Sedan,Automatic,5.0,5,13.7,jaipur
Petrol,Sedan,Manual,2.5,5,15.5,jaipur
Diesel,MUV,Manual,3.0,7,13.6,jaipur
Diesel,Sedan,Manual,4.0,5,25.8,jaipur
Diesel,Sedan,Manual,4.2,5,25.8,jaipur
Diesel,SUV,Manual,4.0,5,20.45,jaipur
Petrol,Hatchback,Manual,8.0,5,21.01,jaipur
Petrol,Hatchback,Manual,5.0,5,21.79,jaipur
Petrol,Hatchback,Manual,7.25,5,22.38,jaipur
Diesel,Sedan,Manual,3.0,5,22.32,jaipur
Diesel,Sedan,Manual,4.0,5,23.4,jaipur
Petrol,Hatchback,Manual,8.0,5,21.01,jaipur
Diesel,Hatchback,Manual,4.5,5,22.9,jaipur
Diesel,Sedan,Manual,4.5,5,22.7,jaipur
Diesel,Sedan,Manual,5.0,5,23.4,jaipur
Diesel,SUV,Manual,9.0,7,13.5,jaipur
Petrol,Hatchback,Manual,1.65,5,18.5,jaipur
Diesel,Sedan,Manual,7.0,5,28.09,jaipur
Petrol,Hatchback,Manual,0.62,5,17.3,jaipur
Petrol,Hatchback,Manual,5.5,5,21.46,jaipur
Petrol,Sedan,Automatic,15.25,5,18.3,jaipur
Diesel,Sedan,Manual,4.0,5,26.0,jaipur
Petrol,Hatchback,Manual,1.0,5,18.2,jaipur
Petrol,Hatchback,Manual,2.2,5,22.74,jaipur
Diesel,Sedan,Manual,6.3,5,28.4,jaipur
Petrol,Hatchback,Manual,3.5,5,20.36,jaipur
Diesel,Hatchback,Manual,3.5,5,22.9,jaipur
Diesel,Sedan,Manual,4.5,5,23.4,jaipur
Diesel,Sedan,Manual,4.5,5,23.4,jaipur
Petrol,Hatchback,Manual,2.0,5,20.36,jaipur
Petrol,Hatchback,Manual,2.25,5,22.74,jaipur
Diesel,Sedan,Manual,3.7,5,23.4,jaipur
Petrol,Hatchback,Manual,7.3,5,19.3,jaipur
Petrol,Sedan,Manual,6.1,5,20.73,jaipur
Diesel,Sedan,Manual,6.7,5,28.4,jaipur
Diesel,SUV,Automatic,40.0,5,11.2,jaipur
Diesel,SUV,Manual,8.0,5,25.1,jaipur
Diesel,SUV,Manual,7.0,9,15.96,jaipur
Diesel,SUV,Manual,4.0,5,19.64,jaipur
Petrol,Hatchback,Manual,1.5,5,19.7,jaipur
Petrol,Hatchback,Manual,3.0,5,19.81,jaipur
Petrol,Sedan,Manual,7.0,5,22.41,jaipur
Petrol,Sedan,Manual,6.5,5,20.5,jaipur
Diesel,MUV,Manual,8.0,7,17.3,jaipur
Diesel,SUV,Manual,8.0,7,15.96,jaipur
Petrol,Hatchback,Manual,2.0,5,18.9,jaipur
Petrol,Hatchback,Manual,7.0,5,19.33,jaipur
Petrol,Hatchback,Manual,3.4,5,18.9,jaipur
Diesel,Sedan,Manual,4.2,5,19.95,jaipur
Diesel,MUV,Manual,5.0,7,11.4,jaipur
Petrol,Hatchback,Manual,7.5,5,21.0,jaipur
Diesel,SUV,Manual,9.0,5,24.3,jaipur
Petrol,Sedan,Automatic,7.3,5,20.28,jaipur
Petrol,Sedan,Automatic,7.3,5,20.28,jaipur
Petrol,Hatchback,Manual,8.1,5,22.38,jaipur
Petrol,Sedan,Manual,5.0,5,20.85,jaipur
Diesel,Hatchback,Manual,5.0,5,24.0,jaipur
Diesel,Sedan,Automatic,32.0,5,13.5,jaipur
Petrol,Hatchback,Manual,1.5,4,16.1,jaipur
Petrol,Hatchback,Manual,2.5,5,20.92,jaipur
Diesel,Hatchback,Manual,2.0,5,23.08,jaipur
Petrol,Sedan,Manual,4.0,5,17.57,jaipur
Petrol,Hatchback,Manual,2.0,5,19.7,jaipur
Diesel,Sedan,Automatic,20.0,5,14.62,jaipur
Diesel,Hatchback,Manual,3.5,5,20.5,jaipur
Diesel,SUV,Manual,7.0,7,15.1,jaipur
Diesel,Sedan,Manual,4.5,5,26.0,jaipur
Diesel,Sedan,Manual,6.0,5,25.1,jaipur
Petrol,Sedan,Manual,4.0,5,19.1,jaipur
Petrol,Hatchback,Manual,3.02,5,23.95,jaipur
Petrol,Sedan,Manual,8.3,5,20.5,jaipur
Diesel,Sedan,Manual,5.0,5,23.4,jaipur
Diesel,Hatchback,Manual,1.8,5,21.1,jaipur
Diesel,Hatchback,Manual,2.5,5,20.0,jaipur
Petrol,Sedan,Manual,3.0,5,16.36,jaipur
Petrol,Hatchback,Manual,3.2,5,23.95,jaipur
Diesel,Sedan,Manual,4.5,5,22.32,jaipur
Diesel,Hatchback,Manual,2.25,5,23.0,jaipur
Diesel,Hatchback,Manual,2.25,5,23.0,jaipur
Petrol,Hatchback,Manual,4.5,5,23.95,jaipur
Petrol,Hatchback,Manual,3.2,5,23.95,jaipur
Petrol,Hatchback,Manual,3.0,5,17.0,jaipur
Petrol,Hatchback,Manual,2.0,5,15.6,jaipur
Diesel,Sedan,Manual,6.8,5,18.33,jaipur
Petrol,Sedan,Manual,3.5,5,14.53,jaipur
Diesel,Hatchback,Manual,3.5,5,22.07,jaipur
Diesel,Hatchback,Manual,3.5,5,22.9,jaipur
Petrol,Hatchback,Manual,2.0,5,19.7,jaipur
Petrol,Sedan,Manual,4.5,5,17.0,jaipur
Petrol,Hatchback,Manual,3.5,5,22.0,jaipur
Diesel,Hatchback,Manual,5.25,5,22.9,jaipur
Petrol,Hatchback,Manual,5.2,5,18.5,jaipur
Diesel,Hatchback,Manual,4.5,5,22.9,jaipur
Diesel,Hatchback,Manual,6.0,5,20.5,jaipur
Petrol,Hatchback,Manual,0.79,5,20.36,jaipur
Petrol,Sedan,Manual,5.0,5,22.41,jaipur
Petrol,SUV,Automatic,8.0,4,16.39,jaipur
Petrol,Hatchback,Manual,1.6,5,18.6,jaipur
Petrol,Hatchback,Automatic,2.2,5,23.01,jaipur
Petrol,SUV,Manual,7.0,5,20.09,jaipur
Petrol,Hatchback,Manual,2.0,5,23.95,jaipur
Petrol,Hatchback,Manual,2.0,5,23.95,jaipur
Petrol,Sedan,Manual,1.5,5,17.5,jaipur
Petrol,MUV,Manual,6.0,7,20.0,jaipur
Petrol,Hatchback,Manual,1.3,5,19.7,jaipur
Petrol,Hatchback,Manual,1.5,5,19.7,jaipur
Petrol,Hatchback,Manual,0.72,5,18.9,jaipur
Petrol,Hatchback,Manual,1.6,5,21.1,jaipur
Diesel,Hatchback,Manual,2.0,5,22.07,jaipur
Petrol,Hatchback,Manual,0.4,5,19.7,jaipur
Diesel,SUV,Manual,3.5,5,22.7,jaipur
Petrol,Hatchback,Manual,1.08,5,18.6,jaipur
Petrol,Hatchback,Manual,1.05,5,19.7,jaipur
Petrol,SUV,Manual,8.5,5,19.17,jaipur
Petrol,Hatchback,Manual,1.0,5,19.7,jaipur
Petrol,Hatchback,Manual,5.0,5,21.4,jaipur
Petrol,Sedan,Automatic,9.75,5,19.16,kolkata
Petrol,Hatchback,Manual,2.66,5,22.7,kolkata
Petrol,SUV,Automatic,5.95,5,19.03,kolkata
Petrol,Hatchback,Manual,2.23,5,17.0,kolkata
Diesel,SUV,Automatic,12.0,5,15.73,kolkata
Petrol,Hatchback,Automatic,4.25,5,20.52,kolkata
Petrol,Hatchback,Automatic,5.96,5,20.3,kolkata
Petrol,Hatchback,Manual,2.5,5,25.17,kolkata
Petrol,Sedan,Manual,2.21,5,17.5,kolkata
Petrol,Hatchback,Manual,2.08,5,18.9,kolkata
Petrol,Hatchback,Manual,3.11,5,18.6,kolkata
Petrol,Hatchback,Manual,4.64,5,22.3,kolkata
Petrol,Hatchback,Manual,2.05,5,19.81,kolkata
Diesel,SUV,Automatic,21.75,5,14.6,kolkata
Petrol,Hatchback,Automatic,6.43,5,21.4,kolkata
Diesel,SUV,Automatic,37.5,7,15.04,kolkata
Petrol,Hatchback,Manual,5.45,5,24.35,kolkata
Petrol,Hatchback,Manual,7.5,5,21.0,kolkata
Diesel,SUV,Automatic,16.5,5,17.1,kolkata
Petrol,Hatchback,Manual,2.25,5,19.81,kolkata
Petrol,Hatchback,Manual,3.15,5,23.95,kolkata
Petrol,SUV,Manual,7.99,5,17.33,kolkata
Petrol,Sedan,Manual,5.26,5,20.73,kolkata
Petrol,Sedan,Automatic,6.75,5,18.0,kolkata
Petrol,Hatchback,Manual,6.12,5,20.7,kolkata
Petrol,Hatchback,Manual,1.89,5,17.0,kolkata
Petrol,SUV,Automatic,9.9,5,14.8,kolkata
Petrol,Hatchback,Manual,5.34,5,22.38,kolkata
Petrol,SUV,Manual,8.0,5,13.0,kolkata
Petrol,Sedan,Manual,9.83,5,17.7,kolkata
Petrol,Hatchback,Automatic,2.81,5,23.1,kolkata
Petrol,Hatchback,Manual,5.35,5,21.79,kolkata
Petrol,Hatchback,Manual,4.75,5,18.9,kolkata
Diesel,Sedan,Automatic,53.0,5,16.1,kolkata
Petrol,Sedan,Manual,6.95,5,17.1,kolkata
Petrol,Hatchback,Manual,3.95,5,21.79,kolkata
Diesel,Hatchback,Manual,2.0,5,21.9,kolkata
Petrol,Sedan,Manual,7.5,5,17.4,kolkata
Diesel,MUV,Manual,9.75,8,17.3,kolkata
Petrol,Sedan,Manual,4.8,5,19.0,kolkata
Petrol,Sedan,Manual,2.45,5,17.5,kolkata
Petrol,Hatchback,Manual,7.19,5,21.01,kolkata
Petrol,Sedan,Automatic,3.75,5,13.1,kolkata
Petrol,Sedan,Manual,2.45,5,17.5,kolkata
Diesel,Hatchback,Manual,4.39,5,27.28,kolkata
Petrol,Hatchback,Manual,7.53,5,20.7,kolkata
Petrol,Sedan,Manual,3.62,5,18.0,kolkata
Diesel,Sedan,Manual,3.0,5,20.5,kolkata
Petrol,Hatchback,Manual,3.89,5,22.5,kolkata
Diesel,Sedan,Automatic,8.65,5,16.07,kolkata
Petrol,Sedan,Manual,1.85,5,14.6,kolkata
Diesel,Sedan,Automatic,39.5,5,20.37,kolkata
Petrol,SUV,Automatic,62.5,5,12.1,kolkata
Petrol,SUV,Manual,6.2,7,15.4,kolkata
Petrol,SUV,Manual,3.5,5,15.85,kolkata
Petrol,Hatchback,Manual,4.64,5,18.9,kolkata
Petrol,Hatchback,Manual,4.12,5,18.7,kolkata
Petrol,Hatchback,Automatic,3.75,5,23.95,kolkata
Diesel,Sedan,Manual,6.21,5,25.1,kolkata
Petrol,Hatchback,Manual,4.43,5,20.3,kolkata
Petrol,Hatchback,Manual,4.22,5,21.74,kolkata
Petrol,SUV,Manual,5.5,5,17.5,kolkata
Petrol,Hatchback,Manual,5.45,5,22.38,kolkata
Petrol,Sedan,Manual,4.5,5,17.1,kolkata
Petrol,Hatchback,Manual,3.3,5,22.38,kolkata
Petrol,Hatchback,Automatic,5.95,5,16.5,kolkata
Petrol,Sedan,Manual,5.0,5,17.4,kolkata
Diesel,Sedan,Automatic,10.75,5,17.68,kolkata
Petrol,SUV,Manual,8.35,5,17.33,kolkata
Petrol,Hatchback,Manual,1.75,5,20.36,kolkata
Petrol,Sedan,Manual,4.95,5,12.8,kolkata
Petrol,Sedan,Manual,5.5,5,17.4,kolkata
Petrol,Sedan,Manual,10.25,5,17.7,kolkata
Petrol,Sedan,Manual,3.5,5,16.3,kolkata
Petrol,Sedan,Manual,7.75,5,14.59,kolkata
Petrol,Sedan,Manual,3.06,5,22.41,kolkata
Petrol,Hatchback,Manual,4.32,5,21.4,kolkata
Diesel,Sedan,Automatic,10.8,5,14.84,kolkata
Petrol,Sedan,Manual,3.14,5,22.41,kolkata
Petrol,Hatchback,Manual,2.69,5,20.51,kolkata
Diesel,MUV,Manual,5.21,7,20.77,kolkata
Petrol,Sedan,Manual,3.42,5,22.41,kolkata
Petrol,Hatchback,Manual,1.5,5,19.7,kolkata
Petrol,Hatchback,Manual,4.07,6,18.15,kolkata
Petrol,Hatchback,Manual,4.6,5,20.3,kolkata
Petrol,Hatchback,Manual,7.25,5,19.33,kolkata
Diesel,Sedan,Manual,3.4,5,20.0,kolkata
Petrol,Hatchback,Manual,7.35,5,19.33,kolkata
Diesel,SUV,Manual,12.0,5,19.67,kolkata
Petrol,Hatchback,Manual,1.45,5,19.0,kolkata
Petrol,Hatchback,Manual,3.5,5,23.1,kolkata
Diesel,SUV,Automatic,19.5,5,14.16,kolkata
Petrol,Hatchback,Manual,3.0,5,19.0,kolkata
Diesel,MUV,Manual,6.95,7,12.99,kolkata
Diesel,SUV,Automatic,56.0,5,12.65,kolkata
Petrol,Sedan,Manual,3.99,5,14.53,kolkata
Diesel,SUV,Automatic,21.09,6,14.08,kolkata
Diesel,SUV,Automatic,20.0,6,14.08,kolkata
Petrol,Hatchback,Manual,2.17,5,18.9,kolkata
Petrol,Hatchback,Manual,5.5,5,17.19,kolkata
Petrol,Hatchback,Manual,3.27,5,22.25,kolkata
Diesel,SUV,Automatic,17.75,7,12.55,kolkata
Petrol,SUV,Manual,4.87,5,17.5,kolkata
Diesel,Sedan,Manual,6.12,5,23.9,kolkata
Petrol,Hatchback,Manual,3.1,5,19.81,kolkata
Petrol,Hatchback,Manual,2.45,5,17.92,kolkata
Diesel,Sedan,Automatic,19.8,5,19.6,kolkata
Diesel,SUV,Automatic,45.0,5,11.2,kolkata
Petrol,Sedan,Manual,6.5,5,17.4,kolkata
Petrol,Sedan,Manual,7.5,5,17.01,kolkata
Petrol,Hatchback,Manual,5.0,5,17.19,kolkata
Diesel,MUV,Manual,7.2,10,12.2,kolkata
Diesel,Sedan,Manual,7.9,5,26.0,kolkata
Diesel,MUV,Manual,6.45,7,12.8,kolkata
Petrol,Sedan,Manual,4.03,5,17.4,kolkata
Petrol,Hatchback,Manual,3.01,5,18.9,kolkata
Petrol,Hatchback,Manual,0.4,5,17.92,kolkata
Petrol,Hatchback,Manual,3.59,5,23.01,kolkata
Petrol,Hatchback,Automatic,5.11,5,20.3,kolkata
Petrol,Hatchback,Manual,4.25,5,18.6,kolkata
Petrol,Hatchback,Manual,2.77,5,18.9,kolkata
Petrol,MUV,Manual,7.5,7,19.01,kolkata
Petrol,SUV,Manual,5.51,5,13.06,kolkata
Petrol,Hatchback,Manual,2.54,5,19.4,kolkata
Petrol,SUV,Automatic,13.2,5,16.5,kolkata
Petrol,Hatchback,Automatic,2.7,5,16.95,kolkata
Petrol,SUV,Automatic,79.0,5,15.8,kolkata
Petrol,Hatchback,Manual,2.55,5,20.36,kolkata
Diesel,SUV,Automatic,34.5,6,12.4,kolkata
Petrol,Hatchback,Automatic,5.35,5,22.0,kolkata
Petrol,Hatchback,Automatic,4.4,5,18.2,kolkata
Petrol,Sedan,Manual,2.25,5,17.5,kolkata
Diesel,SUV,Manual,12.95,7,15.1,kolkata
Petrol,Hatchback,Manual,1.8,5,21.1,kolkata
Petrol,Sedan,Manual,6.02,5,17.8,kolkata
Petrol,Hatchback,Manual,3.35,5,18.5,kolkata
Petrol,Sedan,Automatic,7.5,5,14.84,kolkata
Petrol,Sedan,Manual,2.4,5,17.5,kolkata
Petrol,Hatchback,Manual,4.74,5,21.79,kolkata
Petrol,Hatchback,Manual,3.46,5,21.7,kolkata
Petrol,Hatchback,Manual,0.7,5,18.0,kolkata
Petrol,SUV,Manual,7.45,7,15.4,kolkata
Petrol,Sedan,Manual,3.35,5,16.8,kolkata
Petrol,Sedan,Automatic,5.5,5,18.0,kolkata
Petrol,Hatchback,Manual,5.24,5,22.0,kolkata
Petrol,Sedan,Automatic,8.5,5,14.28,kolkata
Petrol,Hatchback,Manual,2.1,5,22.7,kolkata
Diesel,SUV,Automatic,9.99,7,16.0,kolkata
Petrol,Hatchback,Manual,2.3,5,20.36,kolkata
Petrol,Hatchback,Manual,5.49,5,20.4,kolkata
Diesel,Sedan,Manual,5.2,5,28.09,kolkata
Petrol,Hatchback,Manual,1.41,5,19.0,kolkata
Petrol,Hatchback,Manual,1.29,5,18.5,kolkata
Petrol,SUV,Manual,6.41,5,17.5,kolkata
Petrol,Hatchback,Manual,4.66,5,17.19,kolkata
Petrol,SUV,Manual,8.45,5,15.8,kolkata
Petrol,Hatchback,Manual,2.15,5,22.05,kolkata
Petrol,Sedan,Manual,7.25,5,17.4,kolkata
Petrol,Hatchback,Manual,2.55,5,21.1,kolkata
Diesel,SUV,Manual,16.74,7,15.1,kolkata
Diesel,Sedan,Manual,5.25,5,25.1,kolkata
Petrol,Hatchback,Manual,2.95,5,20.51,kolkata
Petrol,Hatchback,Manual,2.35,5,20.36,kolkata
Diesel,Sedan,Manual,4.95,5,21.66,kolkata
Petrol,Sedan,Manual,6.85,5,16.8,kolkata
Petrol,Hatchback,Manual,1.86,5,21.1,kolkata
Petrol,SUV,Manual,12.65,5,16.5,kolkata
Petrol,SUV,Automatic,8.95,5,14.8,kolkata
Diesel,SUV,Manual,9.5,5,17.1,kolkata
Petrol,Sedan,Manual,7.27,5,17.4,kolkata
Petrol,Hatchback,Manual,4.27,5,22.38,kolkata
Diesel,SUV,Manual,8.75,7,15.4,kolkata
Petrol,Hatchback,Manual,3.49,5,18.9,kolkata
Petrol,Sedan,Automatic,4.5,5,18.0,kolkata
Petrol,Hatchback,Manual,3.2,5,18.6,kolkata
Diesel,Hatchback,Manual,6.46,5,26.2,kolkata
Petrol,MUV,Manual,9.5,6,19.01,kolkata
Petrol,Sedan,Automatic,11.24,5,14.28,kolkata
Petrol,SUV,Manual,10.57,5,16.8,kolkata
Petrol,MUV,Manual,9.5,6,19.01,kolkata
